,I09,I10,I11
3794,0.255,0.23,0.23
3795,0.255,0.245,0.23
3796,0.255,0.245,0.23
3797,0.255,0.24,0.235
3798,0.255,0.24,0.23
3799,0.255,0.225,0.235
3800,0.255,0.24,0.24
3801,0.27,0.235,0.23
3802,0.255,0.235,0.23
3803,0.255,0.235,0.23
3804,0.255,0.235,0.23
3805,0.255,0.25,0.235
3806,0.255,0.235,0.245
3807,0.255,0.235,0.235
3808,0.255,0.235,0.23
3809,0.255,0.235,0.25
3810,0.255,0.235,0.23
3811,0.255,0.235,0.235
3812,0.255,0.23,0.23
3813,0.255,0.24,0.23
3814,0.255,0.225,0.23
3815,0.255,0.235,0.225
3816,0.255,0.235,0.23
3817,0.255,0.22,0.235
3818,0.255,0.23,0.235
3819,0.255,0.235,0.25
3820,0.255,0.235,0.23
3821,0.255,0.235,0.245
3822,0.255,0.235,0.235
3823,0.255,0.235,0.23
3824,0.255,0.235,0.235
3825,0.255,0.23,0.235
3826,0.255,0.265,0.235
3827,0.255,0.24,0.235
3828,0.255,0.235,0.235
3829,0.255,0.24,0.24
3830,0.265,0.24,0.235
3831,0.255,0.24,0.235
3832,0.255,0.23,0.235
3833,0.255,0.23,0.23
3834,0.255,0.23,0.235
3835,0.255,0.23,0.24
3836,0.255,0.24,0.235
3837,0.255,0.23,0.225
3838,0.255,0.245,0.23
3839,0.255,0.23,0.23
3840,0.255,0.25,0.235
3841,0.255,0.235,0.235
3842,0.255,0.235,0.235
3843,0.255,0.23,0.235
3844,0.255,0.24,0.235
3845,0.255,0.23,0.235
3846,0.255,0.23,0.235
3847,0.255,0.235,0.23
3848,0.255,0.24,0.285
3849,0.255,0.235,0.27
3850,0.255,0.225,0.235
3851,0.255,0.24,0.24
3852,0.255,0.235,0.245
3853,0.255,0.235,0.235
3854,0.255,0.24,0.245
3855,0.255,0.245,0.245
3856,0.255,0.235,0.235
3857,0.255,0.235,0.235
3858,0.255,0.245,0.245
3859,0.255,0.225,0.235
3860,0.255,0.24,0.24
3861,0.255,0.24,0.23
3862,0.255,0.235,0.235
3863,0.255,0.225,0.235
3864,0.255,0.235,0.23
3865,0.255,0.235,0.225
3866,0.255,0.235,0.23
3867,0.255,0.23,0.225
3868,0.255,0.23,0.23
3869,0.255,0.23,0.235
3870,0.255,0.235,0.25
3871,0.255,0.24,0.25
3872,0.255,0.24,0.25
3873,0.255,0.235,0.23
3874,0.255,0.235,0.235
3875,0.255,0.235,0.23
3876,0.255,0.23,0.225
3877,0.255,0.23,0.235
3878,0.255,0.25,0.23
3879,0.255,0.225,0.23
3880,0.255,0.23,0.235
3881,0.255,0.225,0.24
3882,0.255,0.235,0.235
3883,0.255,0.235,0.23
3884,0.255,0.245,0.235
3885,0.255,0.225,0.235
3886,0.255,0.23,0.235
3887,0.255,0.235,0.24
3888,0.255,0.23,0.235
3889,0.255,0.23,0.23
3890,0.255,0.23,0.235
3891,0.255,0.235,0.235
3892,0.255,0.245,0.23
3893,0.255,0.235,0.24
3894,0.255,0.235,0.235
3895,0.255,0.235,0.235
3896,0.255,0.225,0.23
3897,0.255,0.24,0.235
3898,0.255,0.22,0.24
3899,0.255,0.225,0.235
3900,0.255,0.235,0.235
3901,0.255,0.23,0.24
3902,0.255,0.23,0.23
3903,0.255,0.225,0.23
3904,0.255,0.235,0.23
3905,0.255,0.23,0.24
3906,0.255,0.235,0.235
3907,0.255,0.23,0.25
3908,0.255,0.235,0.23
3909,0.255,0.23,0.23
3910,0.255,0.235,0.235
3911,0.255,0.23,0.235
3912,0.255,0.235,0.225
3913,0.255,0.23,0.235
3914,0.245,0.235,0.23
3915,0.255,0.23,0.245
3916,0.255,0.225,0.24
3917,0.255,0.23,0.23
3918,0.255,0.235,0.235
3919,0.255,0.23,0.24
3920,0.255,0.235,0.23
3921,0.255,0.23,0.235
3922,0.255,0.225,0.26
3923,0.255,0.24,0.23
3924,0.255,0.24,0.235
3925,0.255,0.24,0.23
3926,0.255,0.235,0.275
3927,0.255,0.23,0.24
3928,0.255,0.23,0.255
3929,0.255,0.23,0.235
3930,0.255,0.23,0.245
3931,0.255,0.265,0.23
3932,0.255,0.235,0.23
3933,0.255,0.23,0.235
3934,0.255,0.23,0.245
3935,0.255,0.24,0.255
3936,0.255,0.23,0.23
3937,0.255,0.235,0.235
3938,0.255,0.225,0.23
3939,0.255,0.22,0.235
3940,0.255,0.23,0.23
3941,0.255,0.235,0.22
3942,0.255,0.235,0.23
3943,0.255,0.235,0.235
3944,0.255,0.23,0.23
3945,0.255,0.23,0.23
3946,0.255,0.23,0.23
3947,0.255,0.23,0.235
3948,0.255,0.235,0.235
3949,0.255,0.235,0.235
3950,0.255,0.23,0.23
3951,0.255,0.235,0.235
3952,0.255,0.24,0.235
3953,0.255,0.235,0.24
3954,0.255,0.23,0.24
3955,0.255,0.245,0.23
3956,0.255,0.24,0.23
3957,0.255,0.265,0.23
3958,0.255,0.225,0.235
3959,0.255,0.235,0.235
3960,0.255,0.23,0.24
3961,0.255,0.215,0.23
3962,0.255,0.23,0.235
3963,0.26,0.29,0.23
3964,0.255,0.225,0.235
3965,0.255,0.235,0.235
3966,0.255,0.24,0.25
3967,0.255,0.235,0.235
3968,0.255,0.235,0.23
3969,0.255,0.235,0.225
3970,0.255,0.23,0.245
3971,0.255,0.225,0.235
3972,0.255,0.23,0.23
3973,0.255,0.235,0.235
3974,0.255,0.23,0.235
3975,0.255,0.225,0.24
3976,0.255,0.225,0.23
3977,0.255,0.22,0.23
3978,0.255,0.23,0.23
3979,0.255,0.245,0.23
3980,0.255,0.23,0.23
3981,0.255,0.24,0.25
3982,0.255,0.23,0.235
3983,0.255,0.23,0.235
3984,0.255,0.23,0.225
3985,0.255,0.23,0.23
3986,0.255,0.23,0.245
3987,0.255,0.24,0.235
3988,0.255,0.24,0.25
3989,0.255,0.23,0.23
3990,0.255,0.24,0.235
3991,0.255,0.23,0.235
3992,0.255,0.235,0.235
3993,0.255,0.235,0.235
3994,0.255,0.23,0.245
3995,0.255,0.235,0.235
3996,0.255,0.235,0.235
3997,0.255,0.23,0.235
3998,0.255,0.23,0.235
3999,0.255,0.23,0.235
4000,0.255,0.23,0.245
4001,0.255,0.23,0.24
4002,0.255,0.235,0.245
4003,0.255,0.235,0.235
4004,0.255,0.235,0.235
4005,0.255,0.235,0.24
4006,0.255,0.235,0.23
4007,0.255,0.235,0.24
4008,0.255,0.235,0.235
4009,0.255,0.23,0.23
4010,0.255,0.23,0.23
4011,0.255,0.235,0.23
4012,0.255,0.235,0.245
4013,0.255,0.245,0.235
4014,0.255,0.235,0.235
4015,0.255,0.23,0.24
4016,0.255,0.255,0.235
4017,0.255,0.23,0.235
4018,0.255,0.215,0.23
4019,0.255,0.235,0.225
4020,0.255,0.23,0.235
4021,0.255,0.235,0.225
4022,0.255,0.235,0.235
4023,0.255,0.23,0.23
4024,0.255,0.225,0.235
4025,0.255,0.235,0.235
4026,0.255,0.225,0.235
4027,0.255,0.235,0.235
4028,0.255,0.225,0.24
4029,0.255,0.24,0.235
4030,0.255,0.235,0.24
4031,0.255,0.225,0.23
4032,0.255,0.235,0.225
4033,0.255,0.235,0.245
4034,0.255,0.235,0.235
4035,0.255,0.235,0.23
4036,0.255,0.24,0.23
4037,0.255,0.235,0.235
4038,0.255,0.24,0.235
4039,0.255,0.235,0.24
4040,0.255,0.235,0.225
4041,0.255,0.23,0.235
4042,0.255,0.235,0.235
4043,0.255,0.25,0.235
4044,0.255,0.235,0.235
4045,0.255,0.23,0.23
4046,0.255,0.235,0.235
4047,0.255,0.225,0.23
4048,0.255,0.24,0.23
4049,0.255,0.23,0.23
4050,0.255,0.245,0.235
4051,0.255,0.235,0.235
4052,0.255,0.235,0.24
4053,0.255,0.22,0.23
4054,0.255,0.24,0.235
4055,0.255,0.23,0.235
4056,0.255,0.225,0.24
4057,0.255,0.23,0.23
4058,0.255,0.245,0.235
4059,0.255,0.23,0.245
4060,0.255,0.225,0.235
4061,0.255,0.23,0.235
4062,0.255,0.235,0.23
4063,0.26,0.22,0.24
4064,0.255,0.24,0.235
4065,0.255,0.215,0.23
4066,0.255,0.23,0.245
4067,0.255,0.235,0.225
4068,0.255,0.24,0.235
4069,0.255,0.24,0.23
4070,0.255,0.225,0.23
4071,0.255,0.235,0.24
4072,0.255,0.22,0.22
4073,0.255,0.22,0.24
4074,0.255,0.24,0.23
4075,0.28,0.22,0.225
4076,0.255,0.225,0.23
4077,0.255,0.215,0.245
4078,0.255,0.225,0.235
4079,0.255,0.23,0.235
4080,0.255,0.245,0.235
4081,0.255,0.235,0.235
4082,0.255,0.235,0.235
4083,0.255,0.23,0.23
4084,0.255,0.235,0.225
4085,0.255,0.235,0.23
4086,0.255,0.23,0.26
4087,0.255,0.245,0.235
4088,0.255,0.23,0.235
4089,0.255,0.23,0.235
4090,0.255,0.23,0.235
4091,0.255,0.23,0.225
4092,0.255,0.23,0.23
4093,0.255,0.24,0.235
4094,0.255,0.235,0.235
4095,0.255,0.24,0.23
4096,0.255,0.245,0.23
4097,0.255,0.23,0.24
4098,0.255,0.25,0.22
4099,0.255,0.24,0.25
4100,0.255,0.245,0.235
4101,0.255,0.235,0.235
4102,0.255,0.23,0.245
4103,0.255,0.24,0.24
4104,0.255,0.23,0.235
4105,0.255,0.235,0.23
4106,0.255,0.245,0.235
4107,0.255,0.245,0.235
4108,0.26,0.24,0.225
4109,0.255,0.235,0.235
4110,0.255,0.235,0.23
4111,0.255,0.235,0.24
4112,0.255,0.235,0.24
4113,0.255,0.24,0.235
4114,0.255,0.23,0.23
4115,0.255,0.24,0.23
4116,0.255,0.255,0.23
4117,0.255,0.23,0.26
4118,0.255,0.235,0.225
4119,0.255,0.225,0.24
4120,0.255,0.235,0.235
4121,0.255,0.24,0.24
4122,0.255,0.24,0.235
4123,0.255,0.24,0.23
4124,0.255,0.23,0.23
4125,0.255,0.245,0.24
4126,0.255,0.24,0.23
4127,0.255,0.235,0.23
4128,0.255,0.24,0.245
4129,0.255,0.235,0.23
4130,0.255,0.23,0.24
4131,0.255,0.23,0.235
4132,0.255,0.23,0.235
4133,0.255,0.25,0.235
4134,0.255,0.24,0.24
4135,0.255,0.235,0.23
4136,0.255,0.235,0.235
4137,0.255,0.265,0.23
4138,0.255,0.24,0.24
4139,0.255,0.245,0.23
4140,0.255,0.225,0.235
4141,0.255,0.235,0.225
4142,0.255,0.24,0.235
4143,0.255,0.235,0.23
4144,0.255,0.235,0.23
4145,0.255,0.235,0.235
4146,0.255,0.24,0.245
4147,0.265,0.23,0.23
4148,0.255,0.23,0.235
4149,0.255,0.235,0.235
4150,0.255,0.225,0.235
4151,0.255,0.23,0.25
4152,0.255,0.23,0.23
4153,0.255,0.23,0.235
4154,0.255,0.225,0.225
4155,0.255,0.24,0.235
4156,0.255,0.245,0.225
4157,0.255,0.245,0.245
4158,0.255,0.235,0.24
4159,0.255,0.23,0.25
4160,0.255,0.235,0.23
4161,0.255,0.23,0.235
4162,0.255,0.235,0.24
4163,0.255,0.235,0.225
4164,0.255,0.225,0.23
4165,0.255,0.225,0.24
4166,0.255,0.235,0.225
4167,0.255,0.25,0.225
4168,0.255,0.245,0.23
4169,0.265,0.23,0.24
4170,0.255,0.23,0.225
4171,0.255,0.23,0.235
4172,0.26,0.24,0.23
4173,0.255,0.24,0.23
4174,0.255,0.23,0.23
4175,0.255,0.24,0.245
4176,0.255,0.24,0.25
4177,0.255,0.235,0.24
4178,0.255,0.235,0.23
4179,0.255,0.245,0.23
4180,0.255,0.24,0.245
4181,0.255,0.225,0.235
4182,0.255,0.235,0.25
4183,0.255,0.235,0.24
4184,0.255,0.235,0.245
4185,0.255,0.225,0.235
4186,0.255,0.235,0.225
4187,0.255,0.23,0.22
4188,0.255,0.24,0.235
4189,0.255,0.235,0.23
4190,0.255,0.245,0.23
4191,0.255,0.235,0.235
4192,0.255,0.23,0.24
4193,0.255,0.235,0.24
4194,0.255,0.23,0.225
4195,0.255,0.235,0.23
4196,0.255,0.245,0.225
4197,0.255,0.235,0.23
4198,0.255,0.23,0.235
4199,0.255,0.24,0.235
4200,0.255,0.23,0.225
4201,0.255,0.235,0.235
4202,0.255,0.235,0.23
4203,0.255,0.235,0.245
4204,0.255,0.235,0.245
4205,0.255,0.235,0.235
4206,0.255,0.24,0.235
4207,0.255,0.235,0.245
4208,0.28,0.235,0.25
4209,0.255,0.24,0.25
4210,0.255,0.24,0.25
4211,0.255,0.23,0.235
4212,0.255,0.245,0.235
4213,0.255,0.235,0.23
4214,0.255,0.235,0.24
4215,0.255,0.24,0.255
4216,0.255,0.235,0.24
4217,0.255,0.23,0.235
4218,0.255,0.24,0.235
4219,0.26,0.26,0.245
4220,0.255,0.235,0.22
4221,0.255,0.23,0.24
4222,0.255,0.23,0.23
4223,0.255,0.265,0.23
4224,0.255,0.235,0.235
4225,0.255,0.235,0.225
4226,0.255,0.235,0.235
4227,0.255,0.235,0.235
4228,0.255,0.23,0.235
4229,0.255,0.245,0.225
4230,0.255,0.235,0.23
4231,0.255,0.235,0.235
4232,0.255,0.24,0.235
4233,0.255,0.23,0.235
4234,0.255,0.235,0.25
4235,0.255,0.23,0.225
4236,0.255,0.23,0.24
4237,0.255,0.23,0.235
4238,0.255,0.26,0.25
4239,0.255,0.235,0.23
4240,0.255,0.235,0.235
4241,0.255,0.235,0.23
4242,0.255,0.24,0.235
4243,0.255,0.235,0.235
4244,0.255,0.235,0.23
4245,0.255,0.235,0.23
4246,0.255,0.235,0.235
4247,0.255,0.235,0.235
4248,0.255,0.235,0.245
4249,0.255,0.245,0.25
4250,0.255,0.235,0.23
4251,0.255,0.23,0.24
4252,0.255,0.24,0.235
4253,0.255,0.235,0.235
4254,0.255,0.225,0.24
4255,0.255,0.23,0.23
4256,0.255,0.23,0.235
4257,0.255,0.23,0.23
4258,0.255,0.24,0.245
4259,0.255,0.235,0.23
4260,0.255,0.235,0.235
4261,0.255,0.245,0.24
4262,0.265,0.23,0.235
4263,0.255,0.235,0.23
4264,0.255,0.22,0.23
4265,0.255,0.235,0.265
4266,0.255,0.24,0.235
4267,0.255,0.24,0.235
4268,0.255,0.23,0.24
4269,0.255,0.225,0.23
4270,0.255,0.235,0.23
4271,0.26,0.235,0.23
4272,0.255,0.23,0.23
4273,0.255,0.22,0.24
4274,0.255,0.235,0.235
4275,0.255,0.23,0.25
4276,0.255,0.23,0.23
4277,0.255,0.23,0.23
4278,0.255,0.235,0.24
4279,0.255,0.235,0.235
4280,0.255,0.235,0.23
4281,0.255,0.235,0.235
4282,0.255,0.225,0.23
4283,0.255,0.24,0.235
4284,0.255,0.235,0.23
4285,0.255,0.235,0.23
4286,0.255,0.23,0.235
4287,0.255,0.24,0.235
4288,0.255,0.24,0.23
4289,0.255,0.235,0.235
4290,0.255,0.235,0.23
4291,0.255,0.235,0.25
4292,0.255,0.24,0.235
4293,0.255,0.235,0.23
4294,0.255,0.235,0.235
4295,0.255,0.23,0.245
4296,0.255,0.26,0.235
4297,0.255,0.23,0.255
4298,0.255,0.23,0.25
4299,0.255,0.23,0.235
4300,0.255,0.235,0.235
4301,0.255,0.24,0.235
4302,0.255,0.225,0.245
4303,0.255,0.245,0.23
4304,0.255,0.235,0.25
4305,0.255,0.235,0.245
4306,0.255,0.235,0.235
4307,0.255,0.26,0.23
4308,0.255,0.235,0.23
4309,0.255,0.235,0.235
4310,0.26,0.24,0.23
4311,0.255,0.23,0.24
4312,0.255,0.24,0.235
4313,0.255,0.25,0.235
4314,0.255,0.235,0.23
4315,0.255,0.23,0.23
4316,0.255,0.235,0.245
4317,0.255,0.235,0.225
4318,0.255,0.23,0.23
4319,0.255,0.24,0.235
4320,0.255,0.24,0.235
4321,0.255,0.23,0.235
4322,0.255,0.235,0.23
4323,0.255,0.23,0.245
4324,0.255,0.26,0.24
4325,0.255,0.225,0.235
4326,0.255,0.245,0.225
4327,0.255,0.24,0.225
4328,0.255,0.24,0.235
4329,0.255,0.24,0.235
4330,0.255,0.23,0.235
4331,0.255,0.23,0.23
4332,0.255,0.235,0.235
4333,0.26,0.24,0.235
4334,0.255,0.24,0.23
4335,0.255,0.23,0.23
4336,0.255,0.235,0.23
4337,0.255,0.23,0.235
4338,0.255,0.235,0.235
4339,0.28,0.25,0.235
4340,0.255,0.24,0.23
4341,0.255,0.24,0.23
4342,0.255,0.265,0.235
4343,0.255,0.235,0.26
4344,0.255,0.245,0.25
4345,0.255,0.24,0.24
4346,0.255,0.235,0.23
4347,0.255,0.245,0.235
4348,0.255,0.23,0.235
4349,0.255,0.24,0.235
4350,0.255,0.225,0.235
4351,0.255,0.225,0.24
4352,0.255,0.235,0.23
4353,0.255,0.23,0.235
4354,0.255,0.245,0.235
4355,0.255,0.24,0.235
4356,0.27,0.23,0.23
4357,0.255,0.235,0.225
4358,0.255,0.24,0.24
4359,0.255,0.235,0.23
4360,0.255,0.225,0.245
4361,0.255,0.23,0.235
4362,0.255,0.23,0.235
4363,0.255,0.225,0.24
4364,0.255,0.235,0.235
4365,0.255,0.23,0.23
4366,0.255,0.235,0.235
4367,0.255,0.23,0.25
4368,0.255,0.24,0.245
4369,0.255,0.24,0.225
4370,0.255,0.235,0.24
4371,0.255,0.225,0.24
4372,0.255,0.235,0.23
4373,0.255,0.225,0.23
4374,0.255,0.235,0.235
4375,0.255,0.245,0.235
4376,0.255,0.235,0.235
4377,0.255,0.23,0.22
4378,0.255,0.235,0.23
4379,0.255,0.235,0.235
4380,0.255,0.25,0.225
4381,0.255,0.23,0.23
4382,0.255,0.23,0.23
4383,0.255,0.225,0.235
4384,0.255,0.235,0.23
4385,0.255,0.25,0.23
4386,0.255,0.22,0.235
4387,0.255,0.235,0.235
4388,0.255,0.23,0.23
4389,0.255,0.225,0.235
4390,0.255,0.23,0.235
4391,0.255,0.235,0.235
4392,0.255,0.235,0.23
4393,0.255,0.23,0.235
4394,0.255,0.24,0.235
4395,0.255,0.225,0.235
4396,0.255,0.225,0.235
4397,0.255,0.235,0.23
4398,0.255,0.235,0.24
4399,0.255,0.23,0.235
4400,0.255,0.24,0.245
4401,0.255,0.225,0.23
4402,0.255,0.245,0.23
4403,0.255,0.22,0.235
4404,0.255,0.235,0.235
4405,0.255,0.235,0.225
4406,0.255,0.235,0.235
4407,0.255,0.24,0.23
4408,0.255,0.235,0.235
4409,0.255,0.235,0.225
4410,0.255,0.225,0.225
4411,0.255,0.235,0.225
4412,0.255,0.24,0.23
4413,0.255,0.23,0.23
4414,0.255,0.23,0.235
4415,0.255,0.24,0.24
4416,0.255,0.235,0.24
4417,0.255,0.235,0.255
4418,0.255,0.235,0.245
4419,0.255,0.23,0.24
4420,0.255,0.235,0.24
4421,0.255,0.235,0.25
4422,0.255,0.23,0.235
4423,0.255,0.235,0.235
4424,0.255,0.23,0.23
4425,0.255,0.23,0.235
4426,0.255,0.23,0.235
4427,0.255,0.225,0.23
4428,0.255,0.235,0.235
4429,0.255,0.23,0.235
4430,0.255,0.235,0.225
4431,0.255,0.24,0.245
4432,0.255,0.235,0.235
4433,0.255,0.27,0.23
4434,0.255,0.23,0.235
4435,0.255,0.24,0.235
4436,0.255,0.235,0.235
4437,0.255,0.235,0.25
4438,0.255,0.23,0.24
4439,0.255,0.24,0.24
4440,0.255,0.23,0.235
4441,0.255,0.23,0.23
4442,0.255,0.23,0.235
4443,0.255,0.235,0.235
4444,0.255,0.23,0.225
4445,0.255,0.22,0.23
4446,0.255,0.235,0.245
4447,0.255,0.24,0.235
4448,0.255,0.24,0.25
4449,0.255,0.235,0.235
4450,0.255,0.215,0.23
4451,0.255,0.225,0.25
4452,0.255,0.23,0.245
4453,0.255,0.235,0.23
4454,0.255,0.24,0.23
4455,0.255,0.235,0.235
4456,0.255,0.23,0.235
4457,0.255,0.235,0.23
4458,0.255,0.23,0.225
4459,0.255,0.23,0.26
4460,0.255,0.255,0.235
4461,0.255,0.235,0.235
4462,0.255,0.235,0.235
4463,0.255,0.23,0.225
4464,0.255,0.24,0.235
4465,0.255,0.23,0.24
4466,0.255,0.23,0.235
4467,0.255,0.23,0.23
4468,0.255,0.235,0.235
4469,0.255,0.215,0.225
4470,0.255,0.235,0.235
4471,0.255,0.23,0.225
4472,0.255,0.235,0.24
4473,0.255,0.225,0.225
4474,0.255,0.23,0.245
4475,0.255,0.245,0.225
4476,0.255,0.22,0.235
4477,0.255,0.235,0.23
4478,0.255,0.235,0.23
4479,0.255,0.24,0.23
4480,0.255,0.235,0.23
4481,0.255,0.235,0.245
4482,0.255,0.235,0.235
4483,0.255,0.225,0.235
4484,0.255,0.23,0.23
4485,0.255,0.235,0.235
4486,0.255,0.235,0.235
4487,0.255,0.235,0.235
4488,0.255,0.235,0.23
4489,0.255,0.23,0.235
4490,0.255,0.225,0.235
4491,0.255,0.23,0.235
4492,0.255,0.22,0.235
4493,0.255,0.23,0.23
4494,0.255,0.23,0.235
4495,0.255,0.235,0.23
4496,0.255,0.24,0.23
4497,0.255,0.23,0.235
4498,0.255,0.225,0.235
4499,0.28,0.235,0.24
4500,0.255,0.235,0.225
4501,0.255,0.24,0.23
4502,0.255,0.23,0.235
4503,0.255,0.235,0.235
4504,0.255,0.245,0.245
4505,0.255,0.235,0.24
4506,0.255,0.23,0.235
4507,0.255,0.245,0.225
4508,0.255,0.24,0.23
4509,0.255,0.23,0.24
4510,0.255,0.24,0.25
4511,0.255,0.23,0.235
4512,0.255,0.24,0.23
4513,0.255,0.24,0.235
4514,0.255,0.235,0.235
4515,0.255,0.255,0.235
4516,0.255,0.23,0.24
4517,0.255,0.245,0.23
4518,0.255,0.23,0.23
4519,0.255,0.225,0.235
4520,0.255,0.235,0.23
4521,0.255,0.23,0.235
4522,0.255,0.23,0.235
4523,0.255,0.23,0.25
4524,0.255,0.23,0.225
4525,0.255,0.23,0.23
4526,0.255,0.22,0.23
4527,0.255,0.24,0.235
4528,0.255,0.235,0.24
4529,0.255,0.235,0.235
4530,0.255,0.235,0.23
4531,0.255,0.23,0.23
4532,0.255,0.235,0.24
4533,0.255,0.23,0.24
4534,0.255,0.23,0.225
4535,0.255,0.24,0.23
4536,0.255,0.225,0.235
4537,0.255,0.23,0.225
4538,0.255,0.24,0.23
4539,0.255,0.24,0.23
4540,0.255,0.235,0.24
4541,0.255,0.235,0.235
4542,0.255,0.235,0.235
4543,0.255,0.23,0.23
4544,0.255,0.235,0.27
4545,0.255,0.225,0.225
4546,0.255,0.235,0.235
4547,0.255,0.235,0.235
4548,0.255,0.235,0.235
4549,0.26,0.245,0.23
4550,0.255,0.235,0.24
4551,0.255,0.23,0.235
4552,0.255,0.235,0.235
4553,0.26,0.235,0.235
4554,0.255,0.235,0.23
4555,0.255,0.235,0.23
4556,0.265,0.25,0.235
4557,0.255,0.225,0.235
4558,0.255,0.225,0.225
4559,0.255,0.225,0.235
4560,0.255,0.235,0.235
4561,0.255,0.23,0.23
4562,0.255,0.225,0.23
4563,0.255,0.235,0.23
4564,0.255,0.24,0.235
4565,0.255,0.235,0.24
4566,0.255,0.235,0.23
4567,0.255,0.235,0.24
4568,0.255,0.235,0.235
4569,0.255,0.24,0.235
4570,0.255,0.235,0.23
4571,0.255,0.23,0.235
4572,0.255,0.23,0.235
4573,0.255,0.235,0.235
4574,0.255,0.235,0.23
4575,0.255,0.23,0.235
4576,0.255,0.235,0.235
4577,0.255,0.215,0.235
4578,0.255,0.235,0.23
4579,0.255,0.245,0.25
4580,0.255,0.23,0.25
4581,0.255,0.23,0.23
4582,0.255,0.24,0.235
4583,0.255,0.235,0.235
4584,0.255,0.235,0.235
4585,0.255,0.24,0.235
4586,0.255,0.225,0.235
4587,0.255,0.23,0.245
4588,0.255,0.23,0.23
4589,0.255,0.235,0.235
4590,0.255,0.225,0.235
4591,0.255,0.24,0.235
4592,0.255,0.23,0.23
4593,0.255,0.24,0.24
4594,0.255,0.23,0.235
4595,0.255,0.24,0.225
4596,0.255,0.23,0.235
4597,0.255,0.23,0.23
4598,0.27,0.235,0.225
4599,0.255,0.23,0.23
4600,0.255,0.225,0.25
4601,0.255,0.235,0.23
4602,0.255,0.23,0.235
4603,0.255,0.22,0.23
4604,0.255,0.23,0.235
4605,0.255,0.235,0.235
4606,0.255,0.225,0.225
4607,0.255,0.24,0.25
4608,0.255,0.265,0.245
4609,0.255,0.235,0.235
4610,0.255,0.24,0.24
4611,0.255,0.255,0.235
4612,0.255,0.26,0.23
4613,0.255,0.24,0.235
4614,0.255,0.28,0.235
4615,0.275,0.235,0.24
4616,0.255,0.23,0.24
4617,0.255,0.235,0.235
4618,0.255,0.245,0.23
4619,0.255,0.24,0.235
4620,0.255,0.235,0.235
4621,0.255,0.235,0.25
4622,0.255,0.23,0.23
4623,0.255,0.24,0.235
4624,0.255,0.24,0.25
4625,0.255,0.235,0.235
4626,0.255,0.23,0.235
4627,0.255,0.23,0.265
4628,0.255,0.24,0.225
4629,0.255,0.225,0.23
4630,0.255,0.235,0.23
4631,0.255,0.235,0.235
4632,0.255,0.23,0.235
4633,0.255,0.24,0.225
4634,0.255,0.235,0.23
4635,0.255,0.235,0.235
4636,0.255,0.245,0.23
4637,0.255,0.23,0.23
4638,0.255,0.225,0.23
4639,0.255,0.245,0.23
4640,0.28,0.235,0.23
4641,0.255,0.245,0.235
4642,0.255,0.225,0.23
4643,0.255,0.23,0.235
4644,0.265,0.23,0.245
4645,0.255,0.235,0.235
4646,0.255,0.23,0.235
4647,0.255,0.235,0.25
4648,0.255,0.23,0.245
4649,0.255,0.24,0.23
4650,0.255,0.235,0.23
4651,0.255,0.235,0.235
4652,0.255,0.23,0.235
4653,0.255,0.23,0.23
4654,0.255,0.225,0.225
4655,0.255,0.245,0.225
4656,0.255,0.235,0.23
4657,0.255,0.235,0.235
4658,0.255,0.24,0.235
4659,0.255,0.24,0.24
4660,0.255,0.245,0.23
4661,0.255,0.22,0.235
4662,0.255,0.24,0.225
4663,0.255,0.245,0.23
4664,0.255,0.29,0.23
4665,0.255,0.225,0.23
4666,0.255,0.225,0.23
4667,0.255,0.24,0.245
4668,0.27,0.235,0.23
4669,0.255,0.24,0.235
4670,0.255,0.235,0.235
4671,0.255,0.23,0.26
4672,0.255,0.225,0.235
4673,0.255,0.23,0.23
4674,0.255,0.235,0.25
4675,0.255,0.24,0.23
4676,0.255,0.23,0.235
4677,0.255,0.235,0.25
4678,0.255,0.23,0.235
4679,0.255,0.235,0.235
4680,0.255,0.235,0.23
4681,0.255,0.235,0.235
4682,0.255,0.24,0.225
4683,0.255,0.23,0.23
4684,0.255,0.24,0.235
4685,0.255,0.24,0.23
4686,0.255,0.235,0.235
4687,0.255,0.235,0.235
4688,0.255,0.245,0.23
4689,0.255,0.25,0.23
4690,0.255,0.245,0.24
4691,0.255,0.23,0.24
4692,0.255,0.25,0.24
4693,0.255,0.235,0.23
4694,0.255,0.235,0.24
4695,0.255,0.25,0.27
4696,0.255,0.235,0.23
4697,0.255,0.235,0.23
4698,0.255,0.235,0.235
4699,0.255,0.23,0.245
4700,0.255,0.235,0.23
4701,0.255,0.235,0.225
4702,0.255,0.235,0.235
4703,0.255,0.235,0.23
4704,0.255,0.225,0.24
4705,0.255,0.235,0.23
4706,0.255,0.24,0.235
4707,0.255,0.23,0.23
4708,0.255,0.245,0.235
4709,0.255,0.24,0.23
4710,0.255,0.23,0.23
4711,0.255,0.235,0.245
4712,0.255,0.23,0.23
4713,0.255,0.245,0.23
4714,0.255,0.24,0.235
4715,0.255,0.225,0.235
4716,0.255,0.235,0.235
4717,0.255,0.235,0.235
4718,0.255,0.235,0.25
4719,0.255,0.235,0.25
4720,0.255,0.23,0.235
4721,0.255,0.235,0.24
4722,0.255,0.23,0.235
4723,0.255,0.235,0.235
4724,0.255,0.225,0.23
4725,0.255,0.225,0.235
