,I08,I05,I07
4726,0.23,0.245,0.34
4727,0.23,0.235,0.34
4728,0.24,0.23,0.33
4729,0.23,0.245,0.335
4730,0.235,0.24,0.345
4731,0.23,0.23,0.335
4732,0.23,0.235,0.33
4733,0.25,0.245,0.33
4734,0.245,0.235,0.335
4735,0.23,0.245,0.335
4736,0.24,0.24,0.335
4737,0.24,0.235,0.335
4738,0.24,0.235,0.335
4739,0.25,0.245,0.335
4740,0.235,0.245,0.335
4741,0.245,0.235,0.33
4742,0.245,0.245,0.335
4743,0.23,0.245,0.335
4744,0.235,0.245,0.34
4745,0.23,0.255,0.335
4746,0.23,0.255,0.335
4747,0.23,0.235,0.335
4748,0.245,0.245,0.335
4749,0.235,0.245,0.33
4750,0.24,0.24,0.335
4751,0.23,0.23,0.345
4752,0.25,0.245,0.33
4753,0.23,0.24,0.335
4754,0.235,0.25,0.33
4755,0.235,0.25,0.335
4756,0.24,0.24,0.335
4757,0.235,0.245,0.335
4758,0.23,0.245,0.335
4759,0.235,0.235,0.335
4760,0.245,0.23,0.335
4761,0.24,0.245,0.335
4762,0.24,0.245,0.33
4763,0.245,0.25,0.335
4764,0.225,0.24,0.335
4765,0.225,0.235,0.335
4766,0.24,0.24,0.335
4767,0.235,0.24,0.33
4768,0.245,0.245,0.335
4769,0.245,0.23,0.335
4770,0.225,0.245,0.34
4771,0.245,0.24,0.335
4772,0.23,0.245,0.33
4773,0.23,0.245,0.33
4774,0.24,0.24,0.335
4775,0.23,0.235,0.33
4776,0.23,0.235,0.335
4777,0.24,0.25,0.335
4778,0.235,0.235,0.34
4779,0.23,0.235,0.335
4780,0.225,0.24,0.335
4781,0.245,0.24,0.33
4782,0.23,0.245,0.34
4783,0.23,0.24,0.33
4784,0.24,0.24,0.33
4785,0.235,0.23,0.335
4786,0.23,0.245,0.335
4787,0.25,0.23,0.335
4788,0.23,0.24,0.33
4789,0.25,0.245,0.335
4790,0.24,0.24,0.335
4791,0.23,0.235,0.335
4792,0.23,0.23,0.335
4793,0.25,0.245,0.335
4794,0.24,0.245,0.335
4795,0.23,0.235,0.335
4796,0.235,0.235,0.33
4797,0.23,0.245,0.33
4798,0.235,0.245,0.335
4799,0.235,0.24,0.335
4800,0.23,0.235,0.345
4801,0.235,0.24,0.335
4802,0.245,0.255,0.33
4803,0.25,0.24,0.335
4804,0.23,0.25,0.335
4805,0.235,0.265,0.335
4806,0.22,0.24,0.335
4807,0.23,0.225,0.33
4808,0.255,0.24,0.33
4809,0.23,0.235,0.33
4810,0.23,0.245,0.335
4811,0.25,0.235,0.34
4812,0.245,0.23,0.335
4813,0.225,0.24,0.335
4814,0.26,0.23,0.33
4815,0.235,0.24,0.335
4816,0.235,0.25,0.335
4817,0.225,0.245,0.33
4818,0.23,0.245,0.335
4819,0.23,0.245,0.33
4820,0.24,0.24,0.335
4821,0.23,0.245,0.335
4822,0.24,0.24,0.335
4823,0.23,0.24,0.335
4824,0.235,0.235,0.34
4825,0.245,0.23,0.335
4826,0.23,0.235,0.33
4827,0.235,0.245,0.34
4828,0.245,0.24,0.33
4829,0.25,0.245,0.335
4830,0.23,0.23,0.335
4831,0.235,0.235,0.335
4832,0.225,0.26,0.34
4833,0.23,0.255,0.335
4834,0.23,0.25,0.33
4835,0.23,0.255,0.335
4836,0.225,0.275,0.33
4837,0.245,0.24,0.33
4838,0.245,0.245,0.335
4839,0.23,0.23,0.335
4840,0.23,0.24,0.335
4841,0.24,0.24,0.34
4842,0.23,0.245,0.335
4843,0.245,0.24,0.33
4844,0.245,0.245,0.335
4845,0.225,0.245,0.34
4846,0.23,0.235,0.33
4847,0.24,0.25,0.34
4848,0.23,0.24,0.33
4849,0.235,0.24,0.335
4850,0.23,0.24,0.34
4851,0.24,0.245,0.335
4852,0.235,0.23,0.34
4853,0.23,0.245,0.335
4854,0.23,0.245,0.34
4855,0.23,0.245,0.335
4856,0.255,0.245,0.335
4857,0.23,0.24,0.335
4858,0.225,0.235,0.335
4859,0.23,0.25,0.33
4860,0.24,0.25,0.335
4861,0.225,0.245,0.335
4862,0.23,0.235,0.33
4863,0.245,0.235,0.335
4864,0.24,0.25,0.33
4865,0.23,0.245,0.335
4866,0.225,0.235,0.335
4867,0.225,0.25,0.335
4868,0.23,0.24,0.335
4869,0.23,0.245,0.335
4870,0.225,0.245,0.335
4871,0.235,0.24,0.335
4872,0.23,0.24,0.335
4873,0.24,0.24,0.34
4874,0.245,0.24,0.335
4875,0.24,0.235,0.335
4876,0.245,0.235,0.335
4877,0.235,0.24,0.335
4878,0.24,0.245,0.335
4879,0.23,0.255,0.33
4880,0.23,0.24,0.33
4881,0.235,0.235,0.335
4882,0.23,0.24,0.335
4883,0.23,0.235,0.335
4884,0.23,0.24,0.33
4885,0.22,0.23,0.33
4886,0.23,0.23,0.33
4887,0.225,0.235,0.335
4888,0.225,0.245,0.33
4889,0.23,0.25,0.335
4890,0.22,0.245,0.335
4891,0.22,0.235,0.335
4892,0.225,0.24,0.335
4893,0.225,0.245,0.335
4894,0.24,0.245,0.335
4895,0.23,0.245,0.33
4896,0.225,0.235,0.33
4897,0.23,0.245,0.335
4898,0.23,0.25,0.34
4899,0.235,0.24,0.355
4900,0.225,0.24,0.335
4901,0.225,0.245,0.335
4902,0.23,0.225,0.33
4903,0.245,0.23,0.335
4904,0.225,0.24,0.335
4905,0.23,0.235,0.335
4906,0.23,0.24,0.335
4907,0.24,0.245,0.335
4908,0.24,0.24,0.33
4909,0.225,0.245,0.335
4910,0.24,0.24,0.335
4911,0.24,0.255,0.33
4912,0.23,0.235,0.335
4913,0.22,0.24,0.335
4914,0.225,0.25,0.335
4915,0.23,0.24,0.335
4916,0.23,0.25,0.335
4917,0.23,0.25,0.33
4918,0.23,0.24,0.335
4919,0.235,0.23,0.335
4920,0.235,0.23,0.335
4921,0.23,0.25,0.33
4922,0.23,0.235,0.335
4923,0.245,0.245,0.335
4924,0.25,0.225,0.335
4925,0.23,0.245,0.335
4926,0.23,0.23,0.335
4927,0.235,0.23,0.33
4928,0.225,0.24,0.33
4929,0.23,0.24,0.335
4930,0.235,0.24,0.335
4931,0.23,0.245,0.335
4932,0.24,0.24,0.335
4933,0.24,0.24,0.335
4934,0.235,0.225,0.335
4935,0.225,0.25,0.335
4936,0.24,0.235,0.335
4937,0.23,0.245,0.335
4938,0.225,0.24,0.33
4939,0.22,0.245,0.335
4940,0.235,0.24,0.335
4941,0.24,0.235,0.335
4942,0.225,0.235,0.335
4943,0.23,0.23,0.34
4944,0.24,0.25,0.335
4945,0.23,0.25,0.335
4946,0.225,0.245,0.335
4947,0.23,0.245,0.335
4948,0.23,0.235,0.33
4949,0.255,0.24,0.33
4950,0.23,0.235,0.335
4951,0.24,0.245,0.335
4952,0.23,0.245,0.335
4953,0.225,0.24,0.34
4954,0.23,0.235,0.335
4955,0.23,0.225,0.335
4956,0.23,0.235,0.335
4957,0.245,0.24,0.33
4958,0.23,0.245,0.33
4959,0.235,0.24,0.335
4960,0.25,0.235,0.33
4961,0.24,0.24,0.335
4962,0.24,0.245,0.335
4963,0.225,0.255,0.335
4964,0.23,0.235,0.33
4965,0.235,0.235,0.335
4966,0.235,0.235,0.335
4967,0.23,0.24,0.335
4968,0.23,0.255,0.335
4969,0.23,0.245,0.33
4970,0.23,0.24,0.33
4971,0.23,0.24,0.335
4972,0.24,0.245,0.335
4973,0.235,0.25,0.335
4974,0.22,0.245,0.33
4975,0.23,0.24,0.33
4976,0.24,0.235,0.335
4977,0.25,0.24,0.33
4978,0.23,0.235,0.335
4979,0.23,0.245,0.335
4980,0.22,0.235,0.335
4981,0.23,0.24,0.335
4982,0.25,0.245,0.335
4983,0.23,0.245,0.33
4984,0.23,0.24,0.335
4985,0.23,0.235,0.335
4986,0.23,0.245,0.335
4987,0.24,0.245,0.335
4988,0.22,0.235,0.335
4989,0.24,0.23,0.335
4990,0.24,0.24,0.33
4991,0.23,0.24,0.33
4992,0.235,0.24,0.335
4993,0.245,0.26,0.335
4994,0.235,0.235,0.335
4995,0.265,0.245,0.335
4996,0.225,0.245,0.335
4997,0.23,0.24,0.33
4998,0.225,0.245,0.33
4999,0.245,0.235,0.33
5000,0.225,0.25,0.34
5001,0.255,0.245,0.33
5002,0.24,0.225,0.335
5003,0.23,0.235,0.335
5004,0.24,0.23,0.335
5005,0.23,0.23,0.33
5006,0.23,0.245,0.33
5007,0.23,0.225,0.335
5008,0.23,0.235,0.33
5009,0.23,0.285,0.34
5010,0.235,0.235,0.335
5011,0.23,0.24,0.33
5012,0.24,0.24,0.335
5013,0.235,0.235,0.335
5014,0.23,0.245,0.33
5015,0.26,0.245,0.335
5016,0.22,0.25,0.335
5017,0.23,0.24,0.335
5018,0.235,0.24,0.34
5019,0.23,0.235,0.33
5020,0.23,0.235,0.335
5021,0.23,0.24,0.33
5022,0.24,0.235,0.335
5023,0.245,0.23,0.33
5024,0.23,0.235,0.33
5025,0.235,0.25,0.33
5026,0.23,0.235,0.335
5027,0.235,0.24,0.33
5028,0.24,0.23,0.335
5029,0.22,0.245,0.33
5030,0.225,0.245,0.335
5031,0.23,0.24,0.335
5032,0.245,0.245,0.34
5033,0.23,0.245,0.33
5034,0.245,0.235,0.335
5035,0.23,0.235,0.335
5036,0.23,0.24,0.335
5037,0.23,0.24,0.335
5038,0.24,0.24,0.34
5039,0.23,0.23,0.33
5040,0.24,0.26,0.335
5041,0.23,0.24,0.33
5042,0.23,0.23,0.345
5043,0.24,0.235,0.335
5044,0.23,0.245,0.335
5045,0.235,0.25,0.335
5046,0.245,0.235,0.33
5047,0.24,0.23,0.335
5048,0.24,0.225,0.335
5049,0.23,0.225,0.34
5050,0.22,0.24,0.335
5051,0.23,0.235,0.335
5052,0.235,0.225,0.33
5053,0.235,0.23,0.335
5054,0.23,0.235,0.33
5055,0.225,0.245,0.335
5056,0.225,0.235,0.33
5057,0.24,0.24,0.33
5058,0.23,0.24,0.33
5059,0.245,0.23,0.335
5060,0.24,0.255,0.335
5061,0.245,0.25,0.33
5062,0.225,0.245,0.335
5063,0.235,0.245,0.33
5064,0.24,0.24,0.33
5065,0.235,0.24,0.335
5066,0.245,0.235,0.33
5067,0.22,0.235,0.33
5068,0.23,0.24,0.33
5069,0.235,0.25,0.335
5070,0.225,0.23,0.34
5071,0.23,0.235,0.335
5072,0.245,0.245,0.335
5073,0.245,0.245,0.33
5074,0.23,0.24,0.34
5075,0.245,0.24,0.335
5076,0.24,0.245,0.335
5077,0.235,0.235,0.34
5078,0.23,0.25,0.335
5079,0.23,0.235,0.335
5080,0.23,0.235,0.335
5081,0.235,0.25,0.335
5082,0.235,0.23,0.33
5083,0.23,0.24,0.335
5084,0.23,0.235,0.335
5085,0.23,0.25,0.33
5086,0.225,0.235,0.335
5087,0.23,0.235,0.34
5088,0.23,0.225,0.335
5089,0.23,0.255,0.33
5090,0.23,0.225,0.335
5091,0.23,0.24,0.335
5092,0.225,0.245,0.335
5093,0.235,0.24,0.335
5094,0.23,0.25,0.335
5095,0.25,0.24,0.335
5096,0.245,0.245,0.33
5097,0.225,0.24,0.335
5098,0.24,0.245,0.34
5099,0.23,0.23,0.33
5100,0.245,0.235,0.33
5101,0.235,0.24,0.33
5102,0.23,0.245,0.33
5103,0.23,0.245,0.33
5104,0.23,0.245,0.335
5105,0.225,0.25,0.335
5106,0.24,0.24,0.335
5107,0.23,0.235,0.335
5108,0.23,0.25,0.335
5109,0.23,0.245,0.335
5110,0.23,0.245,0.335
5111,0.23,0.23,0.335
5112,0.23,0.23,0.335
5113,0.225,0.245,0.335
5114,0.235,0.24,0.335
5115,0.23,0.235,0.33
5116,0.23,0.245,0.335
5117,0.23,0.235,0.335
5118,0.23,0.23,0.33
5119,0.235,0.235,0.335
5120,0.225,0.255,0.33
5121,0.24,0.245,0.335
5122,0.23,0.245,0.335
5123,0.245,0.245,0.34
5124,0.255,0.25,0.335
5125,0.26,0.245,0.335
5126,0.23,0.23,0.33
5127,0.23,0.245,0.34
5128,0.23,0.245,0.335
5129,0.235,0.24,0.335
5130,0.25,0.245,0.33
5131,0.23,0.25,0.335
5132,0.23,0.245,0.335
5133,0.235,0.255,0.34
5134,0.245,0.245,0.33
5135,0.235,0.245,0.335
5136,0.245,0.245,0.335
5137,0.24,0.235,0.335
5138,0.23,0.245,0.335
5139,0.255,0.245,0.33
5140,0.25,0.23,0.335
5141,0.245,0.25,0.33
5142,0.235,0.24,0.335
5143,0.23,0.245,0.33
5144,0.23,0.25,0.345
5145,0.245,0.235,0.335
5146,0.235,0.25,0.335
5147,0.225,0.315,0.335
5148,0.235,0.245,0.335
5149,0.235,0.255,0.335
5150,0.235,0.25,0.335
5151,0.23,0.235,0.335
5152,0.235,0.24,0.335
5153,0.235,0.24,0.335
5154,0.245,0.23,0.335
5155,0.235,0.245,0.335
5156,0.235,0.24,0.335
5157,0.245,0.24,0.335
5158,0.245,0.285,0.335
5159,0.24,0.27,0.335
5160,0.245,0.24,0.33
5161,0.25,0.25,0.335
5162,0.24,0.245,0.335
5163,0.24,0.245,0.335
5164,0.24,0.245,0.335
5165,0.235,0.24,0.33
5166,0.23,0.245,0.335
5167,0.23,0.245,0.335
5168,0.23,0.24,0.335
5169,0.235,0.245,0.335
5170,0.23,0.24,0.335
5171,0.23,0.25,0.335
5172,0.235,0.235,0.335
5173,0.23,0.245,0.33
5174,0.23,0.245,0.33
5175,0.245,0.245,0.335
5176,0.24,0.245,0.335
5177,0.255,0.24,0.33
5178,0.23,0.245,0.33
5179,0.26,0.245,0.33
5180,0.23,0.245,0.33
5181,0.225,0.245,0.335
5182,0.23,0.25,0.335
5183,0.235,0.235,0.335
5184,0.25,0.245,0.335
5185,0.235,0.245,0.335
5186,0.23,0.245,0.335
5187,0.235,0.23,0.335
5188,0.23,0.245,0.33
5189,0.24,0.245,0.335
5190,0.235,0.235,0.335
5191,0.265,0.25,0.34
5192,0.25,0.25,0.345
5193,0.225,0.235,0.335
5194,0.235,0.245,0.335
5195,0.235,0.24,0.335
5196,0.235,0.245,0.34
5197,0.24,0.24,0.33
5198,0.225,0.235,0.335
5199,0.23,0.25,0.335
5200,0.24,0.235,0.33
5201,0.23,0.24,0.335
5202,0.23,0.24,0.335
5203,0.245,0.24,0.33
5204,0.24,0.235,0.335
5205,0.235,0.25,0.335
5206,0.25,0.245,0.33
5207,0.225,0.24,0.33
5208,0.235,0.245,0.335
5209,0.23,0.235,0.335
5210,0.225,0.235,0.34
5211,0.245,0.24,0.34
5212,0.245,0.245,0.335
5213,0.24,0.24,0.33
5214,0.24,0.24,0.34
5215,0.23,0.235,0.33
5216,0.235,0.245,0.33
5217,0.25,0.245,0.335
5218,0.245,0.24,0.335
5219,0.225,0.24,0.335
5220,0.235,0.26,0.335
5221,0.235,0.255,0.335
5222,0.225,0.235,0.335
5223,0.235,0.245,0.34
5224,0.235,0.245,0.335
5225,0.235,0.235,0.335
5226,0.23,0.24,0.335
5227,0.23,0.245,0.345
5228,0.24,0.24,0.335
5229,0.245,0.265,0.335
5230,0.23,0.245,0.335
5231,0.23,0.25,0.33
5232,0.23,0.235,0.335
5233,0.24,0.25,0.34
5234,0.23,0.245,0.34
5235,0.23,0.225,0.335
5236,0.24,0.23,0.335
5237,0.235,0.255,0.335
5238,0.225,0.235,0.33
5239,0.245,0.24,0.335
5240,0.245,0.27,0.335
5241,0.225,0.24,0.34
5242,0.245,0.25,0.335
5243,0.25,0.255,0.335
5244,0.22,0.245,0.335
5245,0.23,0.25,0.34
5246,0.23,0.235,0.335
5247,0.245,0.235,0.335
5248,0.25,0.245,0.335
5249,0.225,0.24,0.335
5250,0.23,0.235,0.335
5251,0.225,0.24,0.335
5252,0.24,0.245,0.335
5253,0.24,0.25,0.33
5254,0.225,0.235,0.33
5255,0.245,0.245,0.335
5256,0.23,0.255,0.335
5257,0.24,0.245,0.335
5258,0.23,0.24,0.345
5259,0.225,0.235,0.335
5260,0.255,0.23,0.335
5261,0.24,0.23,0.335
5262,0.225,0.24,0.335
5263,0.23,0.25,0.335
5264,0.28,0.24,0.33
5265,0.23,0.245,0.335
5266,0.245,0.24,0.34
5267,0.245,0.24,0.335
5268,0.225,0.235,0.335
5269,0.23,0.235,0.335
5270,0.24,0.235,0.335
5271,0.235,0.24,0.335
5272,0.23,0.24,0.335
5273,0.24,0.23,0.335
5274,0.235,0.23,0.335
5275,0.245,0.24,0.335
5276,0.245,0.235,0.335
5277,0.24,0.235,0.335
5278,0.24,0.24,0.335
5279,0.245,0.24,0.345
5280,0.235,0.23,0.33
5281,0.245,0.245,0.335
5282,0.24,0.235,0.33
5283,0.23,0.23,0.33
5284,0.245,0.235,0.33
5285,0.23,0.25,0.335
5286,0.235,0.24,0.33
5287,0.26,0.245,0.335
5288,0.23,0.245,0.335
5289,0.23,0.24,0.355
5290,0.245,0.245,0.335
5291,0.245,0.24,0.335
5292,0.225,0.24,0.335
5293,0.23,0.24,0.345
5294,0.235,0.24,0.335
5295,0.245,0.25,0.33
5296,0.235,0.245,0.335
5297,0.235,0.255,0.345
5298,0.245,0.24,0.33
5299,0.24,0.225,0.335
5300,0.245,0.24,0.33
5301,0.23,0.245,0.335
5302,0.225,0.25,0.335
5303,0.24,0.255,0.34
5304,0.23,0.245,0.33
5305,0.23,0.235,0.33
5306,0.245,0.24,0.335
5307,0.23,0.255,0.335
5308,0.23,0.26,0.335
5309,0.235,0.24,0.335
5310,0.23,0.245,0.335
5311,0.23,0.245,0.335
5312,0.235,0.245,0.335
5313,0.22,0.235,0.33
5314,0.23,0.225,0.335
5315,0.225,0.25,0.335
5316,0.23,0.245,0.335
5317,0.235,0.245,0.335
5318,0.23,0.23,0.335
5319,0.23,0.25,0.335
5320,0.245,0.235,0.335
5321,0.225,0.24,0.33
5322,0.23,0.24,0.33
5323,0.225,0.245,0.335
5324,0.245,0.245,0.335
5325,0.23,0.245,0.33
5326,0.245,0.255,0.335
5327,0.225,0.23,0.335
5328,0.235,0.345,0.335
5329,0.24,0.24,0.335
5330,0.23,0.24,0.33
5331,0.235,0.245,0.335
5332,0.24,0.25,0.335
5333,0.225,0.245,0.335
5334,0.235,0.245,0.335
5335,0.23,0.23,0.335
5336,0.24,0.23,0.335
5337,0.245,0.26,0.335
5338,0.23,0.25,0.33
5339,0.225,0.24,0.335
5340,0.24,0.25,0.335
5341,0.23,0.245,0.34
5342,0.225,0.245,0.335
5343,0.235,0.25,0.34
5344,0.245,0.24,0.335
5345,0.23,0.245,0.335
5346,0.23,0.245,0.335
5347,0.23,0.24,0.335
5348,0.23,0.235,0.335
5349,0.23,0.245,0.335
5350,0.245,0.24,0.34
5351,0.23,0.25,0.33
5352,0.23,0.245,0.33
5353,0.24,0.245,0.33
5354,0.245,0.245,0.335
5355,0.23,0.235,0.335
5356,0.24,0.25,0.33
5357,0.23,0.245,0.335
5358,0.225,0.235,0.335
5359,0.23,0.24,0.335
5360,0.23,0.235,0.335
5361,0.23,0.24,0.34
5362,0.23,0.24,0.335
5363,0.245,0.245,0.335
5364,0.24,0.25,0.335
5365,0.23,0.245,0.345
5366,0.26,0.235,0.335
5367,0.235,0.225,0.345
5368,0.235,0.235,0.335
5369,0.23,0.245,0.335
5370,0.23,0.235,0.335
5371,0.225,0.245,0.335
5372,0.235,0.24,0.335
5373,0.225,0.245,0.33
5374,0.23,0.245,0.335
5375,0.25,0.24,0.335
5376,0.235,0.25,0.335
5377,0.23,0.245,0.33
5378,0.235,0.245,0.34
5379,0.245,0.235,0.335
5380,0.23,0.245,0.335
5381,0.225,0.25,0.335
5382,0.225,0.26,0.33
5383,0.235,0.24,0.33
5384,0.24,0.245,0.335
5385,0.23,0.25,0.33
5386,0.23,0.24,0.335
5387,0.23,0.235,0.335
5388,0.24,0.235,0.335
5389,0.24,0.25,0.335
5390,0.235,0.245,0.335
5391,0.23,0.245,0.335
5392,0.24,0.245,0.335
5393,0.24,0.24,0.335
5394,0.255,0.24,0.335
5395,0.245,0.245,0.335
5396,0.22,0.245,0.33
5397,0.23,0.23,0.335
5398,0.23,0.245,0.335
5399,0.235,0.24,0.335
5400,0.235,0.225,0.335
5401,0.225,0.235,0.33
5402,0.225,0.235,0.335
5403,0.23,0.235,0.335
5404,0.225,0.245,0.335
5405,0.25,0.24,0.335
5406,0.235,0.245,0.34
5407,0.23,0.25,0.335
5408,0.23,0.245,0.335
5409,0.23,0.245,0.33
5410,0.225,0.24,0.33
5411,0.24,0.24,0.33
5412,0.24,0.25,0.335
5413,0.23,0.235,0.335
5414,0.23,0.245,0.33
5415,0.235,0.245,0.33
5416,0.25,0.24,0.335
5417,0.245,0.245,0.33
5418,0.235,0.24,0.335
5419,0.23,0.245,0.335
5420,0.225,0.235,0.33
5421,0.225,0.235,0.335
5422,0.25,0.235,0.33
5423,0.225,0.245,0.33
5424,0.23,0.245,0.335
5425,0.24,0.24,0.335
5426,0.22,0.255,0.34
5427,0.245,0.23,0.335
5428,0.23,0.235,0.335
5429,0.215,0.24,0.33
5430,0.225,0.235,0.335
5431,0.245,0.24,0.33
5432,0.235,0.245,0.335
5433,0.225,0.25,0.33
5434,0.22,0.24,0.335
5435,0.235,0.235,0.335
5436,0.225,0.23,0.33
5437,0.245,0.235,0.33
5438,0.225,0.245,0.33
5439,0.225,0.25,0.33
5440,0.23,0.24,0.335
5441,0.225,0.245,0.335
5442,0.23,0.25,0.33
5443,0.23,0.245,0.33
5444,0.23,0.245,0.33
5445,0.235,0.24,0.335
5446,0.23,0.24,0.335
5447,0.23,0.24,0.335
5448,0.225,0.245,0.335
5449,0.24,0.24,0.335
5450,0.225,0.235,0.33
5451,0.225,0.24,0.335
5452,0.23,0.23,0.33
5453,0.225,0.23,0.33
5454,0.23,0.245,0.335
5455,0.235,0.235,0.335
5456,0.25,0.235,0.33
5457,0.24,0.245,0.335
5458,0.225,0.24,0.33
5459,0.24,0.235,0.335
5460,0.225,0.235,0.33
5461,0.225,0.25,0.33
5462,0.24,0.235,0.33
5463,0.225,0.235,0.335
5464,0.22,0.23,0.33
5465,0.235,0.25,0.335
5466,0.245,0.245,0.335
5467,0.23,0.235,0.33
5468,0.23,0.235,0.335
5469,0.235,0.25,0.335
5470,0.23,0.235,0.335
5471,0.245,0.24,0.335
5472,0.235,0.245,0.335
5473,0.23,0.25,0.345
5474,0.23,0.25,0.335
5475,0.23,0.245,0.335
5476,0.25,0.245,0.335
5477,0.24,0.245,0.33
5478,0.225,0.235,0.33
5479,0.23,0.235,0.335
5480,0.225,0.245,0.33
5481,0.245,0.245,0.335
5482,0.245,0.25,0.335
5483,0.235,0.235,0.335
5484,0.22,0.245,0.335
5485,0.225,0.235,0.33
5486,0.23,0.235,0.335
5487,0.22,0.235,0.335
5488,0.24,0.235,0.335
5489,0.235,0.235,0.335
5490,0.23,0.235,0.335
5491,0.225,0.235,0.33
5492,0.23,0.235,0.335
5493,0.225,0.25,0.335
5494,0.23,0.245,0.335
5495,0.23,0.245,0.335
5496,0.22,0.245,0.33
5497,0.245,0.235,0.35
5498,0.24,0.25,0.335
5499,0.24,0.235,0.335
5500,0.235,0.235,0.33
5501,0.225,0.24,0.335
5502,0.23,0.23,0.335
5503,0.23,0.245,0.33
5504,0.23,0.255,0.34
5505,0.26,0.24,0.335
5506,0.23,0.24,0.33
5507,0.23,0.24,0.335
5508,0.235,0.235,0.33
5509,0.235,0.245,0.34
5510,0.225,0.25,0.33
5511,0.23,0.235,0.33
5512,0.22,0.24,0.335
5513,0.225,0.235,0.335
5514,0.23,0.245,0.33
5515,0.23,0.245,0.34
5516,0.23,0.24,0.33
5517,0.22,0.235,0.345
5518,0.245,0.25,0.335
5519,0.23,0.24,0.335
5520,0.23,0.24,0.33
5521,0.23,0.245,0.33
5522,0.23,0.245,0.335
5523,0.23,0.24,0.335
5524,0.225,0.235,0.335
5525,0.23,0.245,0.335
5526,0.23,0.245,0.345
5527,0.25,0.24,0.335
5528,0.24,0.245,0.335
5529,0.23,0.23,0.335
5530,0.23,0.24,0.33
5531,0.22,0.245,0.33
5532,0.235,0.24,0.33
5533,0.235,0.24,0.335
5534,0.23,0.245,0.335
5535,0.235,0.255,0.335
5536,0.235,0.235,0.335
5537,0.23,0.235,0.33
5538,0.225,0.235,0.335
5539,0.225,0.245,0.33
5540,0.23,0.24,0.335
5541,0.23,0.23,0.33
5542,0.23,0.245,0.33
5543,0.23,0.245,0.335
5544,0.23,0.235,0.335
5545,0.235,0.245,0.335
5546,0.24,0.245,0.33
5547,0.235,0.24,0.33
5548,0.235,0.245,0.335
5549,0.22,0.24,0.335
5550,0.23,0.245,0.34
5551,0.245,0.235,0.335
5552,0.235,0.23,0.33
5553,0.23,0.235,0.335
5554,0.225,0.245,0.33
5555,0.245,0.23,0.335
5556,0.23,0.25,0.335
5557,0.225,0.235,0.33
5558,0.23,0.245,0.33
5559,0.235,0.235,0.335
5560,0.24,0.24,0.335
5561,0.23,0.245,0.335
5562,0.23,0.24,0.335
5563,0.23,0.235,0.335
5564,0.225,0.225,0.33
5565,0.225,0.235,0.33
5566,0.225,0.24,0.335
5567,0.23,0.235,0.33
5568,0.23,0.23,0.335
5569,0.24,0.245,0.33
5570,0.225,0.23,0.33
5571,0.235,0.25,0.33
5572,0.22,0.235,0.335
5573,0.235,0.245,0.33
5574,0.225,0.245,0.335
5575,0.245,0.245,0.335
5576,0.225,0.235,0.335
5577,0.22,0.235,0.335
5578,0.235,0.255,0.33
5579,0.23,0.235,0.335
5580,0.22,0.235,0.335
5581,0.23,0.245,0.335
5582,0.245,0.235,0.335
5583,0.225,0.235,0.335
5584,0.235,0.24,0.33
5585,0.25,0.23,0.34
5586,0.24,0.235,0.335
5587,0.23,0.25,0.335
5588,0.23,0.245,0.335
5589,0.23,0.245,0.335
5590,0.24,0.23,0.33
5591,0.225,0.245,0.335
5592,0.245,0.245,0.335
5593,0.225,0.235,0.335
5594,0.235,0.245,0.33
5595,0.225,0.23,0.33
5596,0.23,0.245,0.335
5597,0.225,0.24,0.33
5598,0.245,0.24,0.335
5599,0.23,0.235,0.335
5600,0.23,0.245,0.335
5601,0.23,0.25,0.33
5602,0.225,0.24,0.335
5603,0.225,0.235,0.335
5604,0.225,0.235,0.335
5605,0.235,0.24,0.335
5606,0.23,0.23,0.33
5607,0.23,0.235,0.335
5608,0.235,0.245,0.33
5609,0.24,0.245,0.335
5610,0.235,0.24,0.335
5611,0.23,0.24,0.335
5612,0.245,0.245,0.335
5613,0.225,0.24,0.34
5614,0.23,0.24,0.33
5615,0.24,0.24,0.335
5616,0.23,0.235,0.335
5617,0.24,0.24,0.335
5618,0.23,0.24,0.335
5619,0.23,0.24,0.335
5620,0.23,0.235,0.33
5621,0.225,0.24,0.335
5622,0.245,0.24,0.335
5623,0.24,0.235,0.335
5624,0.23,0.245,0.335
5625,0.225,0.255,0.33
5626,0.23,0.245,0.33
5627,0.22,0.235,0.34
5628,0.23,0.235,0.335
5629,0.225,0.255,0.335
5630,0.25,0.235,0.33
5631,0.23,0.245,0.335
5632,0.225,0.235,0.335
5633,0.245,0.245,0.335
5634,0.245,0.23,0.335
5635,0.23,0.245,0.34
5636,0.23,0.235,0.33
5637,0.23,0.26,0.335
5638,0.25,0.24,0.34
5639,0.25,0.255,0.33
5640,0.245,0.235,0.33
5641,0.245,0.245,0.335
5642,0.24,0.245,0.335
5643,0.265,0.24,0.335
5644,0.23,0.235,0.34
5645,0.235,0.245,0.335
5646,0.245,0.255,0.34
5647,0.225,0.235,0.34
5648,0.25,0.265,0.345
5649,0.235,0.245,0.33
5650,0.24,0.24,0.34
5651,0.24,0.235,0.345
5652,0.245,0.24,0.335
5653,0.23,0.245,0.34
5654,0.24,0.25,0.335
5655,0.24,0.245,0.34
5656,0.24,0.23,0.33
5657,0.24,0.24,0.335
