,I01,I02,I04
3791,0.305,0.245,0.255
3792,0.3,0.24,0.24
3793,0.305,0.235,0.255
3794,0.3,0.235,0.25
3795,0.3,0.25,0.25
3796,0.3,0.25,0.245
3797,0.3,0.245,0.245
3798,0.3,0.255,0.24
3799,0.3,0.245,0.255
3800,0.3,0.235,0.25
3801,0.3,0.235,0.245
3802,0.3,0.25,0.24
3803,0.315,0.235,0.235
3804,0.3,0.23,0.25
3805,0.3,0.245,0.235
3806,0.3,0.245,0.24
3807,0.3,0.24,0.245
3808,0.3,0.245,0.25
3809,0.3,0.255,0.235
3810,0.305,0.23,0.25
3811,0.3,0.24,0.245
3812,0.3,0.245,0.24
3813,0.305,0.235,0.26
3814,0.3,0.255,0.255
3815,0.3,0.245,0.245
3816,0.305,0.24,0.24
3817,0.3,0.235,0.25
3818,0.305,0.235,0.255
3819,0.3,0.23,0.245
3820,0.3,0.245,0.245
3821,0.305,0.245,0.245
3822,0.305,0.24,0.25
3823,0.305,0.245,0.245
3824,0.3,0.235,0.225
3825,0.3,0.25,0.235
3826,0.305,0.23,0.25
3827,0.3,0.24,0.245
3828,0.3,0.245,0.245
3829,0.3,0.24,0.225
3830,0.3,0.24,0.255
3831,0.3,0.235,0.255
3832,0.3,0.24,0.24
3833,0.3,0.24,0.245
3834,0.3,0.23,0.245
3835,0.3,0.235,0.245
3836,0.3,0.245,0.235
3837,0.3,0.235,0.24
3838,0.3,0.24,0.25
3839,0.3,0.235,0.24
3840,0.3,0.245,0.27
3841,0.3,0.235,0.255
3842,0.3,0.245,0.235
3843,0.3,0.235,0.235
3844,0.3,0.235,0.22
3845,0.3,0.25,0.245
3846,0.3,0.24,0.235
3847,0.3,0.24,0.235
3848,0.3,0.235,0.245
3849,0.3,0.245,0.235
3850,0.3,0.23,0.245
3851,0.3,0.24,0.255
3852,0.305,0.235,0.24
3853,0.3,0.24,0.25
3854,0.305,0.235,0.225
3855,0.305,0.24,0.235
3856,0.3,0.23,0.255
3857,0.3,0.24,0.25
3858,0.305,0.235,0.23
3859,0.3,0.245,0.235
3860,0.305,0.23,0.245
3861,0.3,0.25,0.235
3862,0.3,0.23,0.235
3863,0.3,0.24,0.23
3864,0.3,0.245,0.255
3865,0.3,0.23,0.245
3866,0.3,0.235,0.25
3867,0.3,0.235,0.235
3868,0.3,0.26,0.255
3869,0.3,0.235,0.25
3870,0.305,0.235,0.235
3871,0.3,0.24,0.225
3872,0.3,0.24,0.245
3873,0.3,0.225,0.255
3874,0.3,0.225,0.23
3875,0.3,0.24,0.24
3876,0.3,0.23,0.245
3877,0.305,0.25,0.23
3878,0.305,0.235,0.24
3879,0.3,0.23,0.265
3880,0.3,0.235,0.24
3881,0.3,0.225,0.25
3882,0.3,0.265,0.24
3883,0.3,0.24,0.24
3884,0.3,0.245,0.23
3885,0.3,0.23,0.25
3886,0.3,0.235,0.235
3887,0.3,0.24,0.24
3888,0.3,0.235,0.25
3889,0.3,0.225,0.245
3890,0.3,0.24,0.255
3891,0.3,0.235,0.24
3892,0.3,0.24,0.245
3893,0.3,0.24,0.255
3894,0.3,0.245,0.25
3895,0.3,0.245,0.235
3896,0.3,0.24,0.23
3897,0.305,0.25,0.235
3898,0.3,0.23,0.24
3899,0.3,0.24,0.24
3900,0.3,0.24,0.235
3901,0.3,0.245,0.225
3902,0.3,0.24,0.22
3903,0.3,0.23,0.235
3904,0.3,0.245,0.235
3905,0.3,0.24,0.245
3906,0.3,0.24,0.255
3907,0.3,0.24,0.23
3908,0.3,0.23,0.24
3909,0.3,0.25,0.255
3910,0.3,0.23,0.24
3911,0.3,0.24,0.24
3912,0.3,0.225,0.25
3913,0.3,0.24,0.24
3914,0.3,0.245,0.22
3915,0.295,0.235,0.25
3916,0.3,0.23,0.24
3917,0.3,0.23,0.24
3918,0.3,0.225,0.24
3919,0.3,0.24,0.245
3920,0.3,0.235,0.245
3921,0.3,0.235,0.24
3922,0.3,0.235,0.24
3923,0.3,0.24,0.25
3924,0.3,0.23,0.24
3925,0.3,0.25,0.25
3926,0.3,0.245,0.245
3927,0.3,0.24,0.245
3928,0.3,0.225,0.255
3929,0.305,0.23,0.24
3930,0.305,0.23,0.245
3931,0.3,0.255,0.23
3932,0.305,0.25,0.25
3933,0.3,0.23,0.245
3934,0.3,0.235,0.24
3935,0.3,0.235,0.23
3936,0.3,0.25,0.24
3937,0.3,0.25,0.235
3938,0.3,0.24,0.235
3939,0.3,0.24,0.24
3940,0.3,0.235,0.225
3941,0.3,0.245,0.235
3942,0.3,0.225,0.24
3943,0.3,0.25,0.25
3944,0.3,0.245,0.235
3945,0.305,0.24,0.245
3946,0.3,0.245,0.22
3947,0.3,0.24,0.25
3948,0.3,0.235,0.245
3949,0.3,0.235,0.235
3950,0.305,0.25,0.235
3951,0.3,0.245,0.245
3952,0.3,0.245,0.25
3953,0.3,0.235,0.235
3954,0.3,0.245,0.255
3955,0.3,0.225,0.22
3956,0.3,0.235,0.24
3957,0.3,0.245,0.24
3958,0.3,0.23,0.225
3959,0.3,0.23,0.24
3960,0.3,0.23,0.245
3961,0.3,0.225,0.235
3962,0.3,0.235,0.25
3963,0.3,0.23,0.24
3964,0.3,0.235,0.25
3965,0.3,0.24,0.235
3966,0.3,0.25,0.24
3967,0.3,0.255,0.24
3968,0.3,0.23,0.24
3969,0.3,0.235,0.23
3970,0.305,0.23,0.24
3971,0.295,0.245,0.225
3972,0.3,0.235,0.245
3973,0.305,0.255,0.255
3974,0.305,0.23,0.265
3975,0.305,0.24,0.245
3976,0.3,0.265,0.25
3977,0.3,0.245,0.24
3978,0.3,0.235,0.255
3979,0.3,0.24,0.24
3980,0.295,0.235,0.235
3981,0.3,0.22,0.235
3982,0.3,0.25,0.245
3983,0.3,0.245,0.245
3984,0.305,0.23,0.24
3985,0.3,0.245,0.25
3986,0.3,0.235,0.24
3987,0.3,0.225,0.25
3988,0.3,0.23,0.255
3989,0.31,0.235,0.235
3990,0.3,0.23,0.24
3991,0.3,0.25,0.24
3992,0.305,0.235,0.24
3993,0.3,0.23,0.25
3994,0.3,0.23,0.235
3995,0.3,0.235,0.235
3996,0.295,0.235,0.24
3997,0.3,0.23,0.245
3998,0.3,0.245,0.235
3999,0.3,0.235,0.23
4000,0.3,0.24,0.255
4001,0.3,0.245,0.255
4002,0.3,0.24,0.24
4003,0.3,0.235,0.245
4004,0.3,0.235,0.235
4005,0.305,0.24,0.23
4006,0.305,0.235,0.24
4007,0.3,0.24,0.24
4008,0.3,0.23,0.22
4009,0.3,0.255,0.24
4010,0.305,0.25,0.245
4011,0.3,0.26,0.24
4012,0.3,0.225,0.23
4013,0.3,0.23,0.24
4014,0.3,0.23,0.26
4015,0.3,0.245,0.255
4016,0.3,0.255,0.245
4017,0.3,0.235,0.25
4018,0.3,0.225,0.24
4019,0.3,0.245,0.25
4020,0.3,0.235,0.245
4021,0.3,0.23,0.24
4022,0.3,0.24,0.245
4023,0.3,0.235,0.245
4024,0.3,0.23,0.255
4025,0.3,0.235,0.25
4026,0.3,0.245,0.235
4027,0.3,0.235,0.225
4028,0.3,0.245,0.26
4029,0.3,0.255,0.255
4030,0.3,0.25,0.24
4031,0.3,0.225,0.25
4032,0.3,0.235,0.235
4033,0.3,0.235,0.235
4034,0.3,0.245,0.225
4035,0.3,0.245,0.245
4036,0.3,0.23,0.24
4037,0.305,0.26,0.235
4038,0.3,0.25,0.265
4039,0.3,0.245,0.245
4040,0.3,0.24,0.24
4041,0.3,0.235,0.24
4042,0.3,0.235,0.245
4043,0.3,0.245,0.235
4044,0.3,0.24,0.24
4045,0.3,0.24,0.235
4046,0.3,0.245,0.25
4047,0.3,0.24,0.235
4048,0.3,0.245,0.23
4049,0.31,0.245,0.24
4050,0.3,0.245,0.25
4051,0.3,0.23,0.25
4052,0.3,0.235,0.25
4053,0.3,0.24,0.245
4054,0.3,0.235,0.225
4055,0.3,0.23,0.255
4056,0.3,0.235,0.25
4057,0.3,0.25,0.235
4058,0.305,0.225,0.25
4059,0.3,0.235,0.25
4060,0.3,0.23,0.24
4061,0.3,0.245,0.245
4062,0.3,0.245,0.23
4063,0.3,0.245,0.24
4064,0.3,0.24,0.245
4065,0.3,0.24,0.23
4066,0.3,0.23,0.24
4067,0.305,0.24,0.245
4068,0.3,0.23,0.24
4069,0.3,0.225,0.27
4070,0.3,0.235,0.24
4071,0.305,0.245,0.23
4072,0.305,0.25,0.245
4073,0.3,0.24,0.245
4074,0.305,0.23,0.24
4075,0.3,0.235,0.24
4076,0.295,0.235,0.245
4077,0.3,0.225,0.235
4078,0.3,0.235,0.23
4079,0.3,0.23,0.225
4080,0.3,0.23,0.245
4081,0.3,0.24,0.225
4082,0.3,0.235,0.24
4083,0.3,0.22,0.245
4084,0.3,0.24,0.245
4085,0.3,0.255,0.255
4086,0.3,0.24,0.24
4087,0.3,0.24,0.24
4088,0.3,0.245,0.25
4089,0.3,0.24,0.235
4090,0.3,0.245,0.225
4091,0.3,0.24,0.235
4092,0.31,0.23,0.245
4093,0.3,0.245,0.24
4094,0.3,0.235,0.25
4095,0.3,0.23,0.225
4096,0.3,0.24,0.25
4097,0.305,0.24,0.235
4098,0.3,0.23,0.25
4099,0.305,0.24,0.25
4100,0.3,0.245,0.26
4101,0.3,0.245,0.245
4102,0.3,0.235,0.26
4103,0.3,0.24,0.25
4104,0.305,0.24,0.26
4105,0.3,0.235,0.245
4106,0.3,0.26,0.255
4107,0.3,0.25,0.24
4108,0.3,0.245,0.235
4109,0.305,0.235,0.24
4110,0.3,0.245,0.265
4111,0.3,0.24,0.28
4112,0.3,0.26,0.24
4113,0.3,0.25,0.225
4114,0.3,0.245,0.24
4115,0.3,0.24,0.34
4116,0.305,0.24,0.24
4117,0.3,0.24,0.24
4118,0.3,0.235,0.245
4119,0.3,0.24,0.25
4120,0.3,0.25,0.26
4121,0.305,0.245,0.245
4122,0.3,0.24,0.255
4123,0.305,0.245,0.235
4124,0.3,0.23,0.24
4125,0.3,0.235,0.235
4126,0.305,0.235,0.235
4127,0.3,0.24,0.245
4128,0.305,0.235,0.235
4129,0.305,0.25,0.235
4130,0.305,0.23,0.25
4131,0.3,0.25,0.24
4132,0.3,0.245,0.24
4133,0.3,0.23,0.265
4134,0.3,0.24,0.24
4135,0.3,0.24,0.235
4136,0.3,0.24,0.245
4137,0.3,0.23,0.23
4138,0.3,0.235,0.24
4139,0.305,0.27,0.255
4140,0.3,0.24,0.255
4141,0.3,0.255,0.25
4142,0.3,0.235,0.255
4143,0.3,0.23,0.24
4144,0.305,0.275,0.235
4145,0.3,0.25,0.25
4146,0.305,0.245,0.26
4147,0.3,0.245,0.235
4148,0.3,0.24,0.245
4149,0.305,0.235,0.24
4150,0.305,0.245,0.255
4151,0.3,0.245,0.25
4152,0.305,0.25,0.255
4153,0.3,0.24,0.245
4154,0.3,0.245,0.24
4155,0.305,0.245,0.255
4156,0.3,0.245,0.245
4157,0.3,0.24,0.245
4158,0.3,0.23,0.255
4159,0.3,0.255,0.245
4160,0.3,0.24,0.24
4161,0.305,0.23,0.235
4162,0.3,0.235,0.24
4163,0.3,0.255,0.265
4164,0.3,0.24,0.24
4165,0.305,0.24,0.245
4166,0.3,0.24,0.265
4167,0.3,0.27,0.245
4168,0.3,0.235,0.24
4169,0.3,0.27,0.235
4170,0.3,0.25,0.245
4171,0.3,0.24,0.235
4172,0.3,0.235,0.25
4173,0.305,0.245,0.25
4174,0.3,0.235,0.25
4175,0.3,0.25,0.245
4176,0.3,0.235,0.235
4177,0.3,0.245,0.25
4178,0.305,0.235,0.245
4179,0.305,0.25,0.245
4180,0.305,0.24,0.25
4181,0.3,0.245,0.25
4182,0.3,0.24,0.245
4183,0.3,0.245,0.25
4184,0.3,0.245,0.24
4185,0.305,0.245,0.25
4186,0.305,0.24,0.245
4187,0.305,0.24,0.25
4188,0.3,0.245,0.245
4189,0.3,0.26,0.25
4190,0.3,0.245,0.25
4191,0.3,0.24,0.24
4192,0.305,0.23,0.245
4193,0.3,0.24,0.24
4194,0.3,0.235,0.235
4195,0.305,0.235,0.24
4196,0.3,0.25,0.245
4197,0.3,0.235,0.23
4198,0.3,0.235,0.245
4199,0.3,0.255,0.25
4200,0.3,0.24,0.24
4201,0.3,0.24,0.245
4202,0.3,0.245,0.24
4203,0.305,0.26,0.235
4204,0.3,0.255,0.235
4205,0.3,0.245,0.25
4206,0.3,0.23,0.245
4207,0.305,0.24,0.24
4208,0.3,0.245,0.245
4209,0.3,0.26,0.255
4210,0.3,0.25,0.225
4211,0.3,0.245,0.25
4212,0.305,0.235,0.245
4213,0.305,0.235,0.26
4214,0.3,0.245,0.245
4215,0.3,0.24,0.265
4216,0.3,0.31,0.26
4217,0.3,0.23,0.245
4218,0.305,0.25,0.235
4219,0.3,0.245,0.255
4220,0.305,0.245,0.24
4221,0.3,0.245,0.26
4222,0.3,0.235,0.24
4223,0.305,0.24,0.245
4224,0.3,0.24,0.26
4225,0.3,0.24,0.235
4226,0.3,0.25,0.245
4227,0.3,0.235,0.24
4228,0.305,0.24,0.235
4229,0.305,0.24,0.245
4230,0.3,0.24,0.24
4231,0.3,0.24,0.24
4232,0.3,0.245,0.24
4233,0.3,0.255,0.25
4234,0.3,0.25,0.245
4235,0.3,0.275,0.265
4236,0.305,0.235,0.27
4237,0.3,0.245,0.24
4238,0.3,0.245,0.25
4239,0.3,0.235,0.245
4240,0.305,0.23,0.245
4241,0.3,0.24,0.24
4242,0.3,0.235,0.25
4243,0.305,0.25,0.245
4244,0.3,0.245,0.255
4245,0.305,0.275,0.255
4246,0.3,0.245,0.245
4247,0.3,0.255,0.25
4248,0.3,0.24,0.24
4249,0.3,0.255,0.245
4250,0.3,0.23,0.245
4251,0.3,0.245,0.24
4252,0.305,0.235,0.235
4253,0.3,0.24,0.25
4254,0.3,0.235,0.245
4255,0.3,0.245,0.25
4256,0.3,0.255,0.255
4257,0.3,0.24,0.23
4258,0.3,0.25,0.245
4259,0.3,0.24,0.225
4260,0.3,0.24,0.255
4261,0.3,0.235,0.245
4262,0.3,0.235,0.24
4263,0.3,0.24,0.245
4264,0.3,0.24,0.23
4265,0.305,0.245,0.25
4266,0.3,0.24,0.245
4267,0.3,0.24,0.235
4268,0.3,0.24,0.26
4269,0.3,0.25,0.245
4270,0.3,0.24,0.24
4271,0.3,0.245,0.26
4272,0.3,0.25,0.235
4273,0.3,0.25,0.255
4274,0.3,0.235,0.25
4275,0.3,0.245,0.24
4276,0.3,0.275,0.245
4277,0.3,0.245,0.235
4278,0.3,0.23,0.235
4279,0.31,0.235,0.25
4280,0.3,0.24,0.245
4281,0.3,0.255,0.24
4282,0.3,0.26,0.25
4283,0.305,0.24,0.255
4284,0.3,0.24,0.245
4285,0.3,0.235,0.24
4286,0.31,0.26,0.22
4287,0.3,0.235,0.26
4288,0.3,0.235,0.25
4289,0.3,0.28,0.24
4290,0.3,0.26,0.24
4291,0.3,0.245,0.225
4292,0.3,0.25,0.245
4293,0.305,0.235,0.24
4294,0.3,0.255,0.225
4295,0.3,0.23,0.245
4296,0.305,0.235,0.25
4297,0.3,0.25,0.24
4298,0.3,0.24,0.25
4299,0.305,0.235,0.235
4300,0.3,0.24,0.245
4301,0.3,0.24,0.245
4302,0.32,0.25,0.225
4303,0.3,0.24,0.25
4304,0.3,0.245,0.285
4305,0.3,0.285,0.24
4306,0.3,0.24,0.24
4307,0.3,0.235,0.25
4308,0.3,0.245,0.23
4309,0.3,0.245,0.235
4310,0.3,0.235,0.25
4311,0.3,0.25,0.24
4312,0.31,0.255,0.255
4313,0.3,0.255,0.245
4314,0.305,0.24,0.235
4315,0.305,0.25,0.27
4316,0.31,0.235,0.24
4317,0.3,0.245,0.245
4318,0.305,0.23,0.24
4319,0.3,0.25,0.24
4320,0.3,0.23,0.255
4321,0.3,0.24,0.245
4322,0.3,0.24,0.26
4323,0.3,0.245,0.245
4324,0.3,0.235,0.235
4325,0.3,0.24,0.26
4326,0.305,0.24,0.245
4327,0.3,0.245,0.235
4328,0.3,0.245,0.25
4329,0.3,0.245,0.245
4330,0.3,0.255,0.25
4331,0.3,0.24,0.23
4332,0.3,0.235,0.235
4333,0.3,0.23,0.235
4334,0.3,0.265,0.235
4335,0.305,0.245,0.24
4336,0.305,0.225,0.245
4337,0.3,0.24,0.255
4338,0.3,0.245,0.25
4339,0.305,0.245,0.235
4340,0.3,0.25,0.24
4341,0.3,0.24,0.25
4342,0.3,0.255,0.23
4343,0.3,0.24,0.245
4344,0.3,0.255,0.245
4345,0.3,0.24,0.255
4346,0.3,0.245,0.255
4347,0.3,0.255,0.245
4348,0.305,0.235,0.245
4349,0.3,0.245,0.24
4350,0.305,0.235,0.25
4351,0.3,0.235,0.24
4352,0.31,0.235,0.24
4353,0.3,0.24,0.25
4354,0.3,0.24,0.255
4355,0.3,0.225,0.24
4356,0.3,0.235,0.22
4357,0.305,0.235,0.235
4358,0.3,0.245,0.245
4359,0.3,0.24,0.235
4360,0.3,0.245,0.235
4361,0.3,0.245,0.225
4362,0.3,0.25,0.24
4363,0.3,0.235,0.25
4364,0.3,0.245,0.25
4365,0.3,0.24,0.26
4366,0.3,0.245,0.25
4367,0.3,0.24,0.23
4368,0.3,0.235,0.24
4369,0.3,0.23,0.245
4370,0.305,0.24,0.24
4371,0.3,0.24,0.25
4372,0.3,0.24,0.27
4373,0.3,0.24,0.25
4374,0.3,0.235,0.235
4375,0.31,0.24,0.24
4376,0.3,0.235,0.24
4377,0.295,0.245,0.245
4378,0.3,0.235,0.25
4379,0.3,0.23,0.255
4380,0.3,0.245,0.25
4381,0.3,0.225,0.235
4382,0.3,0.245,0.24
4383,0.3,0.23,0.24
4384,0.3,0.235,0.235
4385,0.305,0.23,0.26
4386,0.3,0.25,0.245
4387,0.305,0.225,0.24
4388,0.3,0.235,0.25
4389,0.3,0.24,0.23
4390,0.3,0.24,0.24
4391,0.3,0.24,0.255
4392,0.3,0.23,0.24
4393,0.3,0.23,0.235
4394,0.3,0.23,0.26
4395,0.3,0.235,0.24
4396,0.3,0.23,0.25
4397,0.3,0.24,0.235
4398,0.3,0.235,0.225
4399,0.3,0.23,0.225
4400,0.3,0.255,0.245
4401,0.3,0.24,0.245
4402,0.3,0.245,0.255
4403,0.305,0.25,0.235
4404,0.3,0.235,0.24
4405,0.3,0.24,0.24
4406,0.295,0.245,0.24
4407,0.3,0.24,0.245
4408,0.31,0.24,0.235
4409,0.3,0.235,0.24
4410,0.3,0.245,0.26
4411,0.3,0.23,0.24
4412,0.3,0.235,0.24
4413,0.3,0.225,0.24
4414,0.3,0.24,0.24
4415,0.3,0.23,0.24
4416,0.305,0.255,0.24
4417,0.3,0.245,0.26
4418,0.3,0.235,0.255
4419,0.3,0.235,0.24
4420,0.3,0.24,0.255
4421,0.3,0.25,0.245
4422,0.3,0.245,0.235
4423,0.3,0.235,0.235
4424,0.3,0.24,0.24
4425,0.3,0.245,0.24
4426,0.3,0.25,0.245
4427,0.3,0.245,0.235
4428,0.3,0.235,0.245
4429,0.3,0.235,0.24
4430,0.3,0.24,0.22
4431,0.3,0.24,0.235
4432,0.3,0.235,0.24
4433,0.3,0.23,0.24
4434,0.3,0.235,0.24
4435,0.3,0.225,0.245
4436,0.3,0.24,0.24
4437,0.3,0.235,0.235
4438,0.3,0.235,0.235
4439,0.3,0.24,0.255
4440,0.3,0.25,0.225
4441,0.3,0.25,0.24
4442,0.3,0.24,0.235
4443,0.305,0.255,0.235
4444,0.3,0.245,0.245
4445,0.3,0.28,0.24
4446,0.3,0.23,0.24
4447,0.3,0.245,0.245
4448,0.3,0.23,0.24
4449,0.31,0.225,0.235
4450,0.3,0.24,0.24
4451,0.3,0.24,0.255
4452,0.3,0.23,0.235
4453,0.3,0.235,0.26
4454,0.305,0.245,0.235
4455,0.3,0.235,0.24
4456,0.295,0.245,0.255
4457,0.305,0.245,0.24
4458,0.3,0.245,0.24
4459,0.3,0.25,0.225
4460,0.3,0.22,0.245
4461,0.3,0.23,0.235
4462,0.3,0.255,0.24
4463,0.3,0.25,0.24
4464,0.3,0.235,0.24
4465,0.3,0.245,0.24
4466,0.3,0.235,0.235
4467,0.305,0.245,0.24
4468,0.3,0.23,0.235
4469,0.3,0.245,0.245
4470,0.3,0.225,0.25
4471,0.3,0.235,0.245
4472,0.3,0.24,0.25
4473,0.3,0.255,0.245
4474,0.3,0.245,0.255
4475,0.3,0.24,0.245
4476,0.3,0.24,0.245
4477,0.3,0.255,0.235
4478,0.3,0.225,0.245
4479,0.3,0.23,0.24
4480,0.3,0.23,0.24
4481,0.3,0.24,0.235
4482,0.305,0.23,0.245
4483,0.3,0.235,0.25
4484,0.3,0.235,0.235
4485,0.3,0.24,0.25
4486,0.3,0.235,0.235
4487,0.3,0.235,0.235
4488,0.3,0.24,0.24
4489,0.3,0.23,0.24
4490,0.305,0.24,0.235
4491,0.3,0.23,0.245
4492,0.3,0.235,0.225
4493,0.3,0.24,0.235
4494,0.3,0.24,0.24
4495,0.3,0.235,0.255
4496,0.3,0.235,0.245
4497,0.3,0.235,0.25
4498,0.3,0.235,0.245
4499,0.3,0.235,0.25
4500,0.3,0.235,0.255
4501,0.3,0.24,0.245
4502,0.3,0.235,0.225
4503,0.3,0.22,0.255
4504,0.3,0.235,0.23
4505,0.3,0.245,0.24
4506,0.3,0.235,0.24
4507,0.305,0.23,0.25
4508,0.3,0.235,0.235
4509,0.3,0.235,0.265
4510,0.3,0.25,0.245
4511,0.3,0.225,0.255
4512,0.3,0.24,0.245
4513,0.3,0.235,0.265
4514,0.3,0.245,0.24
4515,0.3,0.24,0.24
4516,0.3,0.25,0.245
4517,0.3,0.23,0.225
4518,0.3,0.23,0.24
4519,0.3,0.24,0.235
4520,0.3,0.24,0.225
4521,0.305,0.235,0.24
4522,0.3,0.245,0.245
4523,0.3,0.24,0.24
4524,0.305,0.235,0.23
4525,0.3,0.23,0.235
4526,0.3,0.24,0.24
4527,0.3,0.235,0.24
4528,0.3,0.265,0.245
4529,0.3,0.235,0.265
4530,0.3,0.245,0.24
4531,0.3,0.235,0.24
4532,0.3,0.23,0.25
4533,0.3,0.24,0.25
4534,0.3,0.235,0.25
4535,0.3,0.255,0.24
4536,0.305,0.24,0.235
4537,0.295,0.245,0.24
4538,0.3,0.26,0.23
4539,0.3,0.23,0.24
4540,0.305,0.25,0.24
4541,0.3,0.235,0.255
4542,0.295,0.235,0.24
4543,0.305,0.235,0.235
4544,0.3,0.24,0.225
4545,0.3,0.235,0.245
4546,0.3,0.25,0.24
4547,0.305,0.24,0.24
4548,0.3,0.235,0.24
4549,0.3,0.24,0.24
4550,0.3,0.235,0.24
4551,0.3,0.24,0.235
4552,0.3,0.24,0.255
4553,0.3,0.24,0.235
4554,0.3,0.245,0.245
4555,0.3,0.235,0.245
4556,0.3,0.23,0.245
4557,0.3,0.24,0.24
4558,0.3,0.245,0.245
4559,0.3,0.28,0.245
4560,0.3,0.235,0.24
4561,0.3,0.24,0.235
4562,0.3,0.235,0.24
4563,0.3,0.23,0.225
4564,0.3,0.23,0.245
4565,0.3,0.25,0.235
4566,0.3,0.23,0.24
4567,0.3,0.235,0.27
4568,0.3,0.225,0.24
4569,0.3,0.23,0.255
4570,0.3,0.245,0.265
4571,0.305,0.225,0.245
4572,0.295,0.23,0.255
4573,0.3,0.23,0.255
4574,0.3,0.24,0.26
4575,0.3,0.225,0.23
4576,0.3,0.245,0.245
4577,0.3,0.26,0.25
4578,0.3,0.25,0.24
4579,0.3,0.235,0.26
4580,0.3,0.225,0.24
4581,0.3,0.255,0.24
4582,0.3,0.23,0.25
4583,0.3,0.245,0.25
4584,0.3,0.25,0.245
4585,0.3,0.24,0.245
4586,0.3,0.245,0.225
4587,0.3,0.24,0.235
4588,0.3,0.23,0.23
4589,0.3,0.235,0.24
4590,0.3,0.24,0.245
4591,0.3,0.24,0.24
4592,0.3,0.245,0.225
4593,0.3,0.245,0.24
4594,0.3,0.23,0.26
4595,0.3,0.23,0.26
4596,0.3,0.24,0.235
4597,0.3,0.24,0.25
4598,0.3,0.25,0.26
4599,0.3,0.235,0.24
4600,0.3,0.23,0.25
4601,0.3,0.235,0.24
4602,0.3,0.245,0.235
4603,0.3,0.235,0.235
4604,0.3,0.23,0.255
4605,0.3,0.23,0.245
4606,0.31,0.24,0.24
4607,0.3,0.23,0.235
4608,0.3,0.24,0.24
4609,0.305,0.245,0.255
4610,0.3,0.24,0.25
4611,0.3,0.255,0.25
4612,0.3,0.245,0.255
4613,0.305,0.245,0.32
4614,0.3,0.24,0.245
4615,0.3,0.245,0.245
4616,0.305,0.245,0.235
4617,0.305,0.235,0.24
4618,0.3,0.23,0.245
4619,0.305,0.24,0.255
4620,0.305,0.25,0.25
4621,0.3,0.245,0.23
4622,0.3,0.23,0.24
4623,0.3,0.235,0.255
4624,0.3,0.23,0.235
4625,0.3,0.245,0.23
4626,0.305,0.26,0.235
4627,0.3,0.235,0.245
4628,0.3,0.25,0.24
4629,0.3,0.245,0.245
4630,0.3,0.235,0.25
4631,0.3,0.26,0.235
4632,0.3,0.235,0.245
4633,0.3,0.255,0.245
4634,0.3,0.24,0.245
4635,0.3,0.25,0.25
4636,0.3,0.235,0.25
4637,0.3,0.275,0.245
4638,0.3,0.24,0.255
4639,0.3,0.23,0.235
4640,0.3,0.245,0.235
4641,0.305,0.245,0.24
4642,0.3,0.25,0.245
4643,0.3,0.235,0.24
4644,0.31,0.245,0.25
4645,0.305,0.235,0.235
4646,0.3,0.24,0.235
4647,0.3,0.245,0.275
4648,0.3,0.24,0.23
4649,0.3,0.245,0.25
4650,0.3,0.25,0.24
4651,0.3,0.245,0.235
4652,0.3,0.235,0.23
4653,0.3,0.235,0.235
4654,0.305,0.24,0.24
4655,0.3,0.235,0.245
4656,0.3,0.24,0.24
4657,0.3,0.245,0.235
4658,0.305,0.23,0.245
4659,0.3,0.245,0.23
4660,0.3,0.25,0.235
4661,0.3,0.24,0.24
4662,0.3,0.24,0.255
4663,0.305,0.24,0.245
4664,0.305,0.235,0.24
4665,0.3,0.265,0.24
4666,0.3,0.24,0.24
4667,0.3,0.255,0.24
4668,0.3,0.24,0.235
4669,0.3,0.245,0.245
4670,0.3,0.235,0.245
4671,0.305,0.25,0.25
4672,0.305,0.25,0.25
4673,0.3,0.26,0.245
4674,0.3,0.245,0.24
4675,0.3,0.24,0.265
4676,0.3,0.235,0.25
4677,0.3,0.235,0.225
4678,0.3,0.245,0.255
4679,0.3,0.255,0.24
4680,0.3,0.235,0.245
4681,0.305,0.27,0.245
4682,0.3,0.245,0.24
4683,0.305,0.24,0.235
4684,0.3,0.235,0.24
4685,0.3,0.25,0.255
4686,0.305,0.235,0.25
4687,0.3,0.245,0.24
4688,0.3,0.245,0.255
4689,0.305,0.23,0.225
4690,0.3,0.24,0.245
4691,0.305,0.25,0.26
4692,0.3,0.255,0.235
4693,0.3,0.245,0.25
4694,0.3,0.24,0.24
4695,0.3,0.24,0.235
4696,0.3,0.225,0.255
4697,0.3,0.25,0.24
4698,0.305,0.25,0.245
4699,0.3,0.25,0.235
4700,0.3,0.235,0.23
4701,0.3,0.24,0.245
4702,0.3,0.235,0.245
4703,0.3,0.24,0.23
4704,0.3,0.255,0.25
4705,0.3,0.245,0.25
4706,0.3,0.225,0.245
4707,0.3,0.25,0.235
4708,0.3,0.235,0.255
4709,0.3,0.235,0.24
4710,0.3,0.255,0.245
4711,0.3,0.23,0.245
4712,0.3,0.235,0.25
4713,0.305,0.245,0.245
4714,0.3,0.27,0.26
4715,0.3,0.23,0.255
4716,0.305,0.24,0.245
4717,0.3,0.25,0.265
4718,0.3,0.24,0.24
4719,0.3,0.25,0.245
4720,0.295,0.24,0.235
4721,0.3,0.265,0.235
4722,0.305,0.24,0.255
